SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
405278,0,Cash loans,M,Y,N,0,90000.0,900000.0,23742.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-10223,-244,-4626.0,-2509,1,1,0,1,1,0,2.0,2,2,THURSDAY,16,0,0,0,1,1,0,,0.4095473020487419,0.4920600938649263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
372795,0,Cash loans,F,Y,N,0,67500.0,135000.0,10795.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-17653,-6247,-9462.0,-1135,1,1,1,1,0,0,2.0,2,2,MONDAY,12,0,0,0,0,0,0,0.4391976720991734,0.3913682299020221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-546.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
229958,0,Cash loans,F,Y,Y,1,135000.0,263686.5,15268.5,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-16540,-2320,-38.0,-81,1,1,0,1,0,0,3.0,1,1,SUNDAY,16,0,0,0,0,0,0,,0.7074432279684093,,0.1485,0.083,0.9831,0.16,0.1379,0.3333,0.0429,0.1497,0.0656,0.1513,0.0861,0.9831,0.1611,0.1379,0.3333,0.0439,0.1559,0.0695,0.1499,0.083,0.9831,0.16,0.1379,0.3333,0.0437,0.1523,0.067,block of flats,0.1527,Panel,No,0.0,0.0,0.0,0.0,-1522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
294215,0,Cash loans,F,N,N,0,135000.0,450000.0,28890.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.032561,-18473,-2531,-896.0,-1992,1,1,0,1,1,0,1.0,1,1,TUESDAY,17,0,0,0,0,0,0,,0.6650166351720957,0.1884895337951677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1368.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
256850,0,Cash loans,F,N,Y,0,76500.0,545040.0,20677.5,450000.0,Unaccompanied,Pensioner,Lower secondary,Married,Municipal apartment,0.01885,-22621,365243,-11522.0,-4315,1,0,0,1,1,0,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,,0.6923574123742647,0.4294236843421945,,,0.9841,,,0.1667,0.0618,0.0889,,,,0.9841,,,0.1667,0.0632,0.0927,,,,0.9841,,,0.1667,0.0628,0.0905,,block of flats,0.0765,Panel,No,1.0,1.0,1.0,1.0,-498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
320156,0,Cash loans,F,N,Y,0,157500.0,76500.0,7582.5,76500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-22228,365243,-12613.0,-4079,1,0,0,1,0,0,2.0,2,2,MONDAY,6,0,0,0,0,0,0,,0.3454858866640793,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1937.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
367832,0,Cash loans,F,N,Y,0,112500.0,1350000.0,39474.0,1350000.0,Family,Working,Incomplete higher,Married,House / apartment,0.028663,-13212,-4316,-3392.0,-4522,1,1,1,1,1,0,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,,0.6068994559847996,0.5406544504453575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1676.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
145331,0,Cash loans,M,Y,Y,0,270000.0,1215000.0,35653.5,1215000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-16616,-3013,-1620.0,-158,1,1,0,1,1,0,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,,0.5982905440594086,0.1745642655572634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-463.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
203935,0,Cash loans,F,N,Y,2,112500.0,412942.5,43947.0,373500.0,Children,Commercial associate,Higher education,Married,House / apartment,0.00712,-13462,-2397,-3086.0,-3233,1,1,0,1,0,0,4.0,2,2,MONDAY,14,0,0,0,0,0,0,,0.18483506111807,0.6658549219640212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
381096,0,Revolving loans,F,N,N,0,202500.0,180000.0,9000.0,180000.0,Family,State servant,Higher education,Married,House / apartment,0.00496,-12084,-1879,-1548.0,-4653,1,1,0,1,0,0,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,,0.3079719385629095,0.6296742509538716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
238304,0,Cash loans,M,Y,Y,0,225000.0,382050.0,25659.0,337500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-19214,-2766,-5985.0,-2274,1,1,1,1,1,0,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,,0.6562116131422233,0.4014074137749511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1731.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
253040,0,Cash loans,F,N,N,3,45000.0,454500.0,16452.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-10719,-2828,-2500.0,-3066,1,1,1,1,1,0,5.0,2,2,THURSDAY,15,0,0,0,0,0,0,0.2105151921369275,0.6383612429519506,0.2458512138252296,0.0227,0.0,0.9791,0.0,0.0345,0.0417,0.0056,0.0071,0.0,0.0231,0.0,0.9791,0.0,0.0345,0.0417,0.0057,0.0074,0.0,0.0229,0.0,0.9791,0.0,0.0345,0.0417,0.0057,0.0072,0.0,block of flats,0.0086,"Stone, brick",No,0.0,0.0,0.0,0.0,-1041.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
246650,0,Cash loans,F,Y,N,0,202500.0,1078200.0,28570.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006305,-18920,-4606,-2882.0,-2471,1,1,0,1,0,0,2.0,3,3,MONDAY,11,0,0,0,0,0,0,,0.7315722742455388,0.7688075728291359,0.099,0.1517,0.9945,0.0,0.2414,0.1667,0.0455,0.1217,0.0,0.1008,0.1575,0.9945,0.0,0.2414,0.1667,0.0465,0.1268,0.0,0.0999,0.1517,0.9945,0.0,0.2414,0.1667,0.0462,0.1239,0.0,block of flats,0.0958,Panel,No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242358,0,Cash loans,F,N,Y,2,76500.0,199008.0,23746.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.035792,-15924,-2474,-7737.0,-4500,1,1,1,1,1,0,3.0,2,2,FRIDAY,14,0,0,0,0,0,0,0.4664939037961566,0.6270805360109656,0.3474182272002641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1577.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0
167823,1,Cash loans,F,N,Y,1,180000.0,183694.5,11236.5,139500.0,Children,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.006852,-15221,-553,-1056.0,-4495,1,1,0,1,0,0,2.0,3,3,TUESDAY,9,0,0,0,1,1,0,,0.3524559579915555,0.3893387918468769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-428.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
339214,0,Cash loans,M,N,Y,0,135000.0,791595.0,44329.5,733500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-21556,365243,-10890.0,-4584,1,0,0,1,0,0,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,,0.6529334807457453,0.6769925032909132,0.066,0.0762,0.9767,0.0,0.1379,0.1667,0.0163,0.0523,0.0478,0.0672,0.0791,0.9767,0.0,0.1379,0.1667,0.0166,0.0545,0.0506,0.0666,0.0762,0.9767,0.0,0.1379,0.1667,0.0165,0.0533,0.0488,block of flats,0.0515,Panel,No,1.0,0.0,1.0,0.0,-181.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
272658,0,Cash loans,F,Y,Y,1,58500.0,814041.0,23931.0,679500.0,"Spouse, partner",State servant,Higher education,Married,House / apartment,0.020713,-10701,-406,-4545.0,-1688,1,1,0,1,0,0,3.0,3,3,FRIDAY,14,0,0,0,0,0,0,0.4693306970127352,0.3636892869798915,0.3962195720630885,0.1031,0.1062,0.9801,0.0,0.2069,0.1667,0.1005,0.0926,0.0035,0.105,0.1102,0.9801,0.0,0.2069,0.1667,0.1028,0.0964,0.0037,0.1041,0.1062,0.9801,0.0,0.2069,0.1667,0.1022,0.0942,0.0035,block of flats,0.0797,Panel,No,1.0,0.0,1.0,0.0,-35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
198043,0,Cash loans,F,N,Y,0,157500.0,301500.0,22671.0,301500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.026392,-19112,365243,-10759.0,-2674,1,0,0,1,0,0,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,,0.6104413232793111,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
131068,0,Cash loans,M,Y,N,0,180000.0,1467612.0,58333.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.014464,-20161,-1408,-1352.0,-3065,1,1,0,1,0,0,2.0,2,2,TUESDAY,8,0,0,0,0,0,0,0.8277869515444181,0.2429565199059135,0.7165702448010511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-833.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
204444,0,Cash loans,F,N,N,0,99000.0,675000.0,19345.5,675000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101,-22174,365243,-1116.0,-4007,1,0,0,1,0,0,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,0.6594242217476785,0.3766994854943629,0.6986675550534175,0.0165,,0.9876,0.0,0.0345,0.125,,,,0.0168,,0.9876,0.0,0.0345,0.125,,,,0.0167,,0.9876,0.0,0.0345,0.125,,,,block of flats,0.0126,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110584,0,Cash loans,F,Y,Y,0,202500.0,753840.0,24448.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-19526,-4049,-11826.0,-2405,1,1,0,1,0,0,2.0,2,2,MONDAY,12,0,0,0,0,0,0,,0.5895835431949412,0.4083588531230431,0.0619,,0.9771,,,0.1667,,0.0512,,0.063,,0.9772,,,0.1667,,0.0533,,0.0625,,0.9771,,,0.1667,,0.0521,,block of flats,0.0403,Panel,No,2.0,0.0,2.0,0.0,-1457.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
185304,0,Cash loans,F,N,Y,0,130500.0,171000.0,17041.5,171000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-24570,365243,-7071.0,-4404,1,0,0,1,0,0,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,0.8054837638766087,0.5744607287321212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
216130,0,Cash loans,M,Y,N,0,166500.0,900000.0,38263.5,900000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-18360,-754,-1890.0,-1893,1,1,0,1,0,0,1.0,2,2,THURSDAY,12,0,0,0,0,1,1,,0.6099732063420196,0.8128226070575616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2358.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
340057,0,Cash loans,F,Y,N,1,157500.0,539100.0,29245.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-10232,-3272,-4867.0,-2906,1,1,1,1,1,0,3.0,2,2,WEDNESDAY,14,0,0,0,1,1,0,0.2485815506982115,0.3922801547645725,0.5352762504724826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-740.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0
216397,0,Cash loans,F,N,Y,0,157500.0,814041.0,23931.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22424,365243,-7377.0,-3906,1,0,0,1,0,0,2.0,2,2,TUESDAY,8,0,0,0,0,0,0,0.8630563296988294,0.6495163384532108,0.6296742509538716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
213769,0,Cash loans,M,Y,Y,0,180000.0,528633.0,39654.0,472500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020246,-14029,-120,-1477.0,-2902,1,1,0,1,0,0,2.0,3,3,TUESDAY,10,0,0,0,0,0,0,0.7401266899086136,0.2801736298113313,0.4812493411434029,0.0619,0.0631,0.9771,0.0,0.1379,0.1667,0.0544,0.0544,0.0,0.063,0.0655,0.9772,0.0,0.1379,0.1667,0.0557,0.0567,0.0,0.0625,0.0631,0.9771,0.0,0.1379,0.1667,0.0554,0.0554,0.0,block of flats,0.0481,Panel,No,0.0,0.0,0.0,0.0,-364.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
406535,0,Cash loans,F,N,Y,1,202500.0,135000.0,9018.0,135000.0,Family,Working,Higher education,Married,House / apartment,0.030755,-13586,-1578,-5279.0,-5082,1,1,1,1,1,0,3.0,2,2,FRIDAY,10,0,0,0,0,1,1,,0.5615622598923338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
375773,0,Cash loans,F,N,Y,0,292500.0,376920.0,19372.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.020713,-17413,-388,-616.0,-627,1,1,0,1,0,0,1.0,3,2,TUESDAY,7,0,0,0,0,0,0,,0.5620306145833774,,0.0825,0.0796,0.9752,0.0,0.1379,0.1667,0.0618,0.0698,0.0,0.084,0.0826,0.9752,0.0,0.1379,0.1667,0.0632,0.0727,0.0,0.0833,0.0796,0.9752,0.0,0.1379,0.1667,0.0629,0.0711,0.0,block of flats,0.0596,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
231013,0,Cash loans,M,N,Y,1,76500.0,161730.0,12829.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.018801,-8528,-478,-3356.0,-1209,1,1,1,1,1,0,3.0,2,2,FRIDAY,13,0,0,0,1,1,0,0.2581556640900832,0.1483411285465964,0.2103502286944494,0.0722,0.0613,0.9861,,0.0345,0.1667,0.0316,0.0279,0.0,0.0735,0.0636,0.9861,,0.0345,0.1667,0.0323,0.0291,0.0,0.0729,0.0613,0.9861,,0.0345,0.1667,0.0321,0.0284,0.0,block of flats,0.0386,"Stone, brick",No,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
321418,0,Cash loans,M,Y,N,0,157500.0,327024.0,16929.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-11988,-998,-844.0,-4154,1,1,0,1,0,0,1.0,2,2,FRIDAY,13,0,0,0,0,1,1,0.12511124682551,0.6561524113394629,0.434733248750173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-433.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
181744,0,Cash loans,F,Y,Y,0,45000.0,450000.0,22977.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-17959,-696,-7941.0,-1519,1,1,1,1,0,0,2.0,2,2,THURSDAY,2,0,0,0,0,1,1,,0.1711439153645622,0.434733248750173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
168530,0,Revolving loans,F,N,N,0,121500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,0.006629,-18039,-1692,-9611.0,-1595,1,1,0,1,0,0,1.0,2,2,WEDNESDAY,3,0,0,0,0,0,0,,0.1555191851530594,0.520897599048938,0.032,,0.9866,,0.069,0.0417,,0.0203,,0.0326,,0.9866,,0.069,0.0417,,0.0212,,0.0323,,0.9866,,0.069,0.0417,,0.0207,,block of flats,,Wooden,No,1.0,0.0,1.0,0.0,-289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
357859,0,Cash loans,F,N,Y,0,85500.0,808650.0,23305.5,675000.0,"Spouse, partner",Pensioner,Higher education,Married,House / apartment,0.018209,-20371,365243,-2333.0,-3872,1,0,0,1,1,0,2.0,3,3,SATURDAY,11,0,0,0,0,0,0,0.7687954090764637,0.532124783625074,0.3689687382528466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
322996,0,Cash loans,F,N,Y,0,162000.0,781920.0,25839.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-19397,-2013,-8888.0,-2646,1,1,1,1,0,0,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,,0.2056258156411846,0.4902575124990026,0.1251,0.0778,0.9811,0.12,0.1724,0.2221,0.0925,0.0932,0.0154,0.0725,0.0808,0.9811,0.0,0.1379,0.1667,0.091,0.0475,0.0,0.0729,0.0778,0.9811,0.12,0.1724,0.1667,0.0941,0.0949,0.0157,block of flats,0.1711,Panel,No,0.0,0.0,0.0,0.0,-2301.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
442963,0,Cash loans,M,Y,Y,0,180000.0,315000.0,16083.0,315000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018209,-22983,365243,-1726.0,-4960,1,0,0,1,1,0,1.0,3,3,MONDAY,14,0,0,0,0,0,0,,0.55315173662403,0.4311917977993083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1443.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
186839,0,Revolving loans,F,N,Y,2,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00712,-13577,-417,-3147.0,-4617,1,1,0,1,0,0,4.0,2,2,SATURDAY,11,0,0,0,0,0,0,0.7836449649423315,0.3816618023199539,0.2580842039460289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
406914,0,Cash loans,M,Y,N,1,130500.0,47970.0,5296.5,45000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.02461,-9917,-925,-4211.0,-2445,1,1,1,1,1,0,3.0,2,2,SATURDAY,10,0,0,0,0,1,0,,0.6236018024305983,0.6626377922738201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
396587,0,Cash loans,F,N,Y,0,225000.0,1555690.5,42912.0,1390500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-15636,-191,-4463.0,-4673,1,1,0,1,0,0,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,0.7398494639917973,0.6769303331533043,,0.0897,0.0839,0.9846,0.0,0.2069,0.1667,0.056,0.0765,0.0096,0.0914,0.0871,0.9846,0.0,0.2069,0.1667,0.0573,0.0797,0.0101,0.0906,0.0839,0.9846,0.0,0.2069,0.1667,0.057,0.0779,0.0098,block of flats,0.1181,Block,No,0.0,0.0,0.0,0.0,-2672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
232484,1,Cash loans,M,N,N,0,202500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-18234,-295,-205.0,-1315,1,1,0,1,0,0,2.0,3,3,THURSDAY,10,0,0,0,0,1,1,0.4115856169395656,0.2152234267672218,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
161051,0,Cash loans,F,Y,N,0,157500.0,870538.5,28899.0,751500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-20353,-2928,-6410.0,-3491,1,1,0,1,0,0,2.0,2,2,TUESDAY,11,0,0,0,0,1,1,,0.6504317463898108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
433217,0,Revolving loans,F,N,Y,0,157500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006296,-18893,-791,-3735.0,-2423,1,1,0,1,1,0,2.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,0.7580168483311089,0.565236098865551,0.5064842396679806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-472.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0
